##################################################;;;;;;;;;;;;;;x
# Events ;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
#CAN;;;;;;;;;;;;;;x
EVTDESC144983;Curtis Hawthorne, reads the plaque of the 52 feet (15.9 m) statue made of bronze situated in the middle of a newly built fountain. It was sculpted by Ivor Roberts-Jones and is located on the main green in front of the Centennial Flame on Parliament Hill. It shows Curtis Hawthorne wearing a military greatcoat, walking out from Parliament, pointing down the road while holding with a firm grasp the flag of Canada in his right hand. This monument will impress and astonish tourists and citizens alike, and its beauty and splendore will surely increase our prestige. ;;;;;;;;;;;;;x
EVTOPTA144983;Excellent;;;;;;;;;;;;;x
#DDR;;;;;;;;;;;;;;x
EVTNAME170980;The Rise of Zieschang;;;;;;;;;;;;;x
EVTDESC170980;Heinrich Zieschang was born Hindrask Zieschang in an impoverished family of Lusatian Sorbs. Young Hindrask found his calling in life in the communist party and developed a passionate obsession with Marxist ideology and hero worshiped Joseph Stalin, a lifestyle that qualified him for high-ranking communist university and later helped kick-start his military career.\n\nIt was at university Hindrask took on the more Germanic name Heinrich and naturally sympathizes with the arguments of Hoxa and Mao Zedong in the fight against Khrushchev's 'revisionism'. For this purpose he organized a clandestine network of East German hardliners and maintains extensive contacts with the PRC and Albania.\n\nWhen in power, he takes the rank of supreme commander of the armed forces as well as leader of the party. Heinrich, like Mao will produce books of his own quotations and like Stalin conceal his minority identity behind a facade of German Volkish Nationalism.\n\nInternally, Heinrich blames the regimes problems on it's toleration of 'Social Fascist elements' and he aims to 'purify' the GDR of the influence of old German Social Democracy and round up all non-Communist politicians for reeducation. Like Hoxa, Heinrich wishes to fully remove all 'foreign' religious influences from German society. Heinrich is a political megalomaniac of the highest order and only his patience and shrewd intelligence has kept him alive.;;;;;;;;;;;;;x
EVTOPTA170980;Establish Personal Guards;;;;;;;;;;;;;x
EVTOPTB170980;O.K.;;;;;;;;;;;;;x
EVTNAME170981;A Friendly Visit;;;;;;;;;;;;;x
EVTDESC170981;A delegation has arrived from the G.D.R. to send greetings and strengthen relations with our nation. The East German leader, Heinrich Zieschang, has after his rise to power sent diplomats to friendly maosist nations all around the world. Heinrich is presented as a hero of Germany, internally he aims to 'purify' the G.D.R. of the influence of old German Social Democracy and round up all non-Communist politicians for reeducation. They are therefore seeking international support. What should we do?;;;;;;;;;;;;;x
EVTOPTA170981;Secretly support them;;;;;;;;;;;;;x
EVTOPTB170981;Publicly support them;;;;;;;;;;;;;x
EVTOPTC170981;Reject their offer;;;;;;;;;;;;;x
EVTNAME170982;Establish the Guards;;;;;;;;;;;;;x
EVTDESC170982;Wachregiment 'Heinrich Zieschang' is an élite German Army ceremonial and combat unit primarily tasked with the personal security of Heinrich Zieschang. The guard unit serves by providing detachments for escort, guards of honor for state visits, conferences and other official state affairs, acting as an official state bodyguard. Every man in the unit has been hand picked and is being trained not only to provide military protection but also to protect Zieschang's actual person and to sacrifice his own life if needed. This act is solidified by a personal oath where the recruits dedicate their lives to the country and it's honored leader.;;;;;;;;;;;;;x
EVTOPTA170982;Excellent;;;;;;;;;;;;;x
EVTNAME170983;Monument in your honor;;;;;;;;;;;;;x
EVTDESC170983;Heinrich Zieschang, Marshall and Supreme Commander of the Armed Forces, Leader of the G.D.R. and Hero of our glorious Nation' reads the plaque on a national monument erected in Heinrich Zieschang's honor. This monument will impress and astonish tourists and citizens alike. A jewel placed in the heart of our capital with its beauty and splendore will surely increase our prestige. ;;;;;;;;;;;;;x
EVTOPTA170983;Excellent;;;;;;;;;;;;;x
EVTNAME170984;The Rise of the Kaiser;;;;;;;;;;;;;x
EVTDESC170984;A former high ranking Wehrmacht officer in the German Army during WWII, Fredrick Holst opposed the views of Hitler but feared communism more than he did fascism. He fought with great honor at the Battle of France, then at Normandy, Operation Market Garden and finally at the battle of the Bulge. With the ending of the war and reinstated as a general in the East German army he created a political career from within the army. Now that he has come to power, he plans to reform East Germany back into Prussia. His political and military ambition is to first and foremost reinforce the border along communist nations and second to improve relations with the west, especially neighboring Austria, Switzerland, Denmark, Poland and thus to gain international support for a reunification of german lands into Prussia. To secure the borders it's imperative to begin a massive arms build up, with the intent of crushing any communist invasion. The main plan, drawn up with the Minister of Defence focuses on a theory called 'Gepanzerten Barriere' (Armored Barrier) with the goal of creating large heavily armored formations.;;;;;;;;;;;;;x
EVTOPTA170984;Establish Personal Guards;;;;;;;;;;;;;x
EVTOPTB170984;O.K.;;;;;;;;;;;;;x
EVTNAME170985;A Friendly Visit;;;;;;;;;;;;;x
EVTDESC170985;A delegation has arrived from the G.D.R. to send greetings and strengthen relations with our nation. The East German leader, Fredrick Holst has after his rise to power completelly transformed the former communist nation and is now sending diplomats to nations all around the world. Holst, is presented as a friendly hero of Germany with the aim of reinstating the honest, respectful, dignified Germany modelled on Prussian times. There is even talk of Holst being acknowledged in office as the new Kaiser. Now they are seeking international support. What should we do?;;;;;;;;;;;;;x
EVTOPTA170985;Publicly support them;;;;;;;;;;;;;x
EVTOPTB170985;Secretly support them;;;;;;;;;;;;;x
EVTOPTC170985;Reject their offer;;;;;;;;;;;;;x
EVTNAME170986;Establish the Guards;;;;;;;;;;;;;x
EVTDESC170986;The 1st Prussian Guard Division 'Frederick the Great' is an élite German Army ceremonial and combat unit primarily tasked with the personal security of Fredrick Holst. The guard unit serves by providing detachments for escort, guards of honor for state visits, conferences and other official state affairs, acting as an official state bodyguard. Every man in the unit has been hand picked and is being trained not only to provide military protection but also to protect Holst's actual person and to sacrifice his own life if needed. This act is solidified by a personal oath where the recruits dedicate their lives to the country and to the Kaiser.;;;;;;;;;;;;;x
EVTOPTA170986;Excellent;;;;;;;;;;;;;x
EVTNAME170987;Monument in your honor;;;;;;;;;;;;;x
EVTDESC170987;A large monument has been erected in honor of 'The Prussian Soldier' in the capital today. The series of statues depicts men marching into battle and shows german soldiers in uniforms from the 15th century (Prussian times) all the way up to modern times. In front of them is our current Head of State, Fredrick Holst and beside him are Fredrick the Great and Otto von Bismarck all on horseback. The equestrian statue of Fredrick Holst is the biggest and shows him holding a shield in one hand and the banner of Prussia in the other while wearing a demi-suit or armor without a helmet. It was cast by the german sculptor Gustav-Karl Loewe. 'In honor and with loyalty and respect in our hearts, we march for you glorious peace' reads the plaque on the national monument.;;;;;;;;;;;;;x
EVTOPTA170987;Excellent;;;;;;;;;;;;;x
#ECU;;;;;;;;;;;;;;x
EVTNAME179980;The Rise of Tejada;;;;;;;;;;;;;x
EVTDESC179980;Born in Cuenca, the son of piping manufacturer Alberto Madrid Nuevara, Nazareno gained interest in politics while at university during the start of the Second World War. He was a pro-war proponent and advocated for Ecuador to join the fighting while at the same time he aimed to reform the democratic system in his nation.\n\nAs a social democrat he aimed for a more representative state and he believes Ecuador had become increasingly oligarchic. In inner circles Tejada somewhat paradoxicly views Ecuador as the progressive state of the region, with the duty to promote the concept of diplomatic 'pan-Hispanism' altough popular issues like anti-Peruvian sentiment in his own country would probably make such an idea unlikely. Like many politicians, he is not above smearing opponents, criticized heavily for his untruths and half-truths, as a result he is unfortunately a man prone to periods of depression.;;;;;;;;;;;;;x
EVTOPTA179980;O.K.;;;;;;;;;;;;;x
#UAE;;;;;;;;;;;;;;x
EVTNAME349980;The Rise of Ibrahim;;;;;;;;;;;;;x
EVTDESC349980;A self-taught communist, Ahmed Ibrahim lines from a poor family that suffered due to decline of the pearling industry in the early thirties. Involved in local politics in his late teens, by the early 1950's the young Arab had set up a small guerrilla organization in the same style as Fidel Castro in Cuba, aimed at removing the gulf monarchies and setting up a workers state.\n\nThe arrival of oil money and expansion of education and infrastructure in the gulf state made well educated young people observent at the unequal distribution of wealth within the state. This idealistic view allowed Ibrahim to gain support and new members and the former small scale guerilla had soon grown into a larger organization eventually gaining support, training and financial backing from the Warsaw Pact. The rest is history and now that Ibrahim has taken power, he aims to use the oil money on building up the economy and expanding the welfare system of the nation, while keeping the 'enemies of the people' at bay from launching a NATO backed contra revolution. ;;;;;;;;;;;;;x
EVTOPTA349980;Establish Personal Guards;;;;;;;;;;;;;x
EVTOPTB349980;O.K.;;;;;;;;;;;;;x
EVTNAME349981;Horrible News;;;;;;;;;;;;;x
EVTDESC349981;Ahmed Ibrahim has taken over the power in the United Arab Emirates and installed a communist regime. Ibrahim's so called 'Revolutionary Movement' has also crushed the powerful Imams within their country and proclaimed that religion is the 'plague of the Arab world'. Both royalists and faithful muslims are now fleeing across the border as all opposition to the regime is heavily suppressed. There are also rumors of soldiers forcably removing veils of women in public and proclaiming that 'women have been liberated', along with reports of people being arrested and disappearing at the hand of the revolutionaries.;;;;;;;;;;;;;x
EVTOPTA349981;Send a diplomatic warning;;;;;;;;;;;;;x
EVTOPTB349981;We care little for rumors;;;;;;;;;;;;;x
EVTNAME349982;Establish the Guards;;;;;;;;;;;;;x
EVTDESC349982;The Arabian Revolutionary Desert Vanguard is an élite Arab Army ceremonial and combat unit primarily tasked with the personal security of Ahmed Ibrahim. The guard unit serves by providing detachments for escort, guards of honor for state visits, conferences and other official state affairs, acting as an official state bodyguard. Every man in the unit has been hand picked and is being trained not only to provide military protection but also to protect Ibrahim's actual person and to sacrifice his own life if needed. ;;;;;;;;;;;;;x
EVTOPTA349982;Excellent;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
# Global modifiers ;;;;;;;;;;;;;;x
